MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Gr Liv Area,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Wood Deck SF,Pool Area,Mo Sold,Yr Sold,SalePrice,Bathrooms,Porch SF,Total SF
120,5001,7,5,2007,2008,1314,2,6,1,172,0,7,2009,230000,2,62,1314
90,11855,7,5,2000,2000,2787,6,8,2,312,0,10,2009,269500,6,0,2787
20,14859,7,5,2006,2006,1670,3,7,1,144,0,8,2006,240000,2,60,1670
60,9042,6,5,1998,1998,1638,3,7,2,100,0,7,2008,192000,3,38,1638
50,9000,5,8,1900,2006,1174,2,6,1,116,0,6,2007,135000,1,66,1174
70,10300,7,6,1921,1950,1710,3,9,0,12,0,4,2010,140000,2,75,1710
50,8064,6,8,1948,2004,1224,3,5,0,414,0,5,2010,132000,1,0,1224
20,12890,6,5,1989,1989,1495,3,8,1,252,0,7,2008,150000,2,192,1495
60,13426,7,5,1999,2000,1779,3,7,1,208,0,9,2006,217000,3,107,1779
60,10019,8,5,1995,1995,2726,4,9,1,307,0,6,2006,350000,3,337,2726
60,3378,7,8,1946,1992,1389,3,6,2,0,0,9,2009,135000,2,126,1389
90,6040,4,5,1955,1955,1152,2,6,0,0,0,6,2008,82000,2,0,1152
20,7500,7,5,2007,2008,1218,2,6,0,168,0,4,2008,230348,2,168,1218
20,7332,6,6,1959,1959,864,2,4,0,168,0,10,2006,120000,1,0,864
20,14450,7,5,1979,1979,1782,3,6,1,467,0,3,2008,220000,2,0,1782
60,12244,8,5,2003,2003,2262,4,10,2,168,0,8,2008,305000,3,0,2262
60,11606,5,5,1969,1969,2080,5,9,2,335,0,9,2007,135000,3,0,2080
80,8750,7,6,1975,1975,918,3,4,0,192,0,3,2007,148000,1,84,918
120,2280,7,6,1975,1975,836,2,4,0,0,0,6,2010,120000,1,30,836
85,8740,5,6,1982,1982,860,2,4,0,0,0,7,2009,137000,1,0,860
30,5825,4,5,1926,1953,747,1,5,0,0,0,6,2006,79900,1,32,747
20,11058,7,6,2007,2007,1564,3,6,0,0,0,2,2008,218836,2,24,1564
20,14175,6,8,1956,1956,1188,1,4,1,102,0,6,2008,185000,1,320,1188
20,9675,5,6,1975,1975,879,3,5,0,0,0,9,2007,120000,1,80,879
30,7200,6,7,1925,1992,1040,2,5,0,0,0,7,2008,127500,1,132,1040
20,8910,6,6,1959,1959,1194,3,6,1,0,0,7,2006,159500,1,192,1194
60,11060,7,5,2003,2005,2314,3,9,1,0,0,2,2006,229000,3,274,2314
190,10120,7,4,1910,1950,1889,4,9,1,0,0,1,2007,122000,2,264,1889
20,17485,7,5,2009,2010,1508,1,5,2,0,0,1,2010,308030,1,0,1508
20,8724,5,5,1968,1968,894,3,5,1,0,0,5,2007,129000,1,0,894
120,8773,6,5,2002,2002,1419,2,4,0,196,0,9,2006,190000,2,68,1419
20,8125,5,7,1959,1959,864,3,5,0,0,0,9,2009,118000,1,0,864
60,7875,7,5,2003,2003,1509,3,8,1,0,0,7,2006,180000,3,75,1509
30,6756,5,6,1910,1950,899,2,5,0,0,0,9,2008,78000,1,96,899
70,12168,8,6,1934,1998,3194,4,10,2,0,0,9,2007,359100,3,0,3194
20,11375,6,5,1954,1995,1299,3,6,1,81,0,10,2007,150000,1,280,1299
20,14559,5,7,1951,2000,1363,2,6,2,324,0,6,2009,164900,1,210,1363
70,7609,8,9,1925,1997,1512,3,7,1,85,0,6,2008,231000,2,57,1512
30,12366,3,5,1945,1950,729,2,5,0,0,0,10,2006,51689,1,23,729
20,7200,5,7,1951,1951,876,2,5,1,0,0,2,2008,94000,1,0,876
20,8280,6,5,1950,1950,932,2,4,1,0,0,11,2007,124000,1,214,932
20,7150,5,6,1962,1962,912,3,6,0,0,0,10,2009,123000,1,0,912
20,7800,5,8,1948,2002,2008,3,8,0,103,0,8,2006,225000,3,0,2008
190,11340,4,6,1885,1950,2290,4,11,0,0,0,4,2010,122500,2,114,2290
20,7500,6,5,2006,2007,1100,3,6,0,0,0,6,2007,146000,2,136,1100
180,1526,4,8,1970,2002,630,1,3,0,0,0,5,2009,86000,1,0,630
60,12128,6,4,1989,1989,2559,4,9,1,0,0,11,2006,209000,3,413,2559
190,4484,5,6,1942,1979,1282,2,4,0,0,0,7,2007,108500,1,88,1282
20,9600,5,6,1961,1990,1433,3,7,1,144,0,6,2006,161000,1,205,1433
120,3182,7,5,2005,2006,1504,2,7,1,156,0,5,2008,191000,2,20,1504
60,7795,7,5,2004,2005,1432,3,6,1,100,0,7,2009,188500,3,51,1432
75,11888,6,6,1916,1994,2134,5,10,0,0,0,7,2009,214500,2,328,2134
20,11000,5,6,1976,2003,1178,3,6,0,0,0,6,2007,135000,2,132,1178
85,10625,7,6,1974,1974,1173,3,6,2,0,0,1,2010,170000,2,120,1173
120,6472,9,5,2008,2008,1456,2,6,1,192,0,4,2009,248500,2,42,1456
60,7500,7,5,2002,2002,1812,3,7,1,144,0,4,2008,205000,3,112,1812
60,7685,6,5,1993,1994,1501,3,6,1,190,0,5,2006,165600,3,63,1501
20,14375,6,6,1958,1958,1344,3,7,1,0,0,1,2009,137500,1,351,1344
20,10007,5,7,1959,2006,1053,3,5,0,0,0,8,2008,145500,2,0,1053
60,9171,7,5,2004,2005,1598,3,7,1,100,0,7,2006,201490,3,48,1598
70,9399,7,8,1919,1950,1636,4,7,1,0,0,9,2006,167000,2,212,1636
190,5687,5,6,1912,2000,1716,6,9,0,0,0,3,2008,135900,2,184,1716
60,11924,9,5,2005,2006,2324,4,11,2,147,0,7,2006,345000,3,21,2324
20,8816,5,6,1963,1963,1121,3,5,0,0,0,6,2009,139000,1,80,1121
20,11694,9,5,2007,2007,1828,3,9,1,0,0,7,2007,314813,2,368,1828
30,5350,3,2,1940,1966,1306,3,6,0,263,0,5,2010,76500,1,0,1306
80,8660,5,5,1976,1976,1025,3,6,1,127,0,7,2007,153500,2,0,1025
120,4426,6,5,2004,2004,848,1,3,1,149,0,5,2008,141000,1,0,848
180,1491,4,6,1972,1972,630,1,3,0,96,0,5,2010,75500,1,24,630
20,9840,5,7,1959,1998,1440,2,7,0,150,0,6,2008,185000,2,256,1440
60,12589,6,5,2005,2005,1484,3,8,1,36,0,6,2009,174000,3,24,1484
20,8308,4,6,1963,1963,1088,2,4,0,0,0,6,2007,110000,1,0,1088
190,41600,5,5,1969,1990,1424,3,7,0,144,0,11,2007,155000,2,0,1424
60,7750,7,5,2002,2002,1414,3,6,1,100,0,4,2008,176000,3,35,1414
60,8791,6,5,2003,2003,1728,3,7,0,216,0,5,2008,207500,3,56,1728
50,7308,5,5,1920,1950,1740,2,6,1,0,0,6,2008,122250,1,236,1740
85,7200,5,8,1972,2003,768,2,5,0,192,0,4,2009,133900,1,0,768
